date,equity,cash,positions
2011-02-02 05:00:00+00:00,109244.55673555881,98285.02132467777,1
2011-02-03 05:00:00+00:00,109211.42683176548,98285.02132467777,1
2011-02-04 05:00:00+00:00,109226.28997568638,98285.02132467777,1
2011-02-07 05:00:00+00:00,109285.56583838016,98285.02132467777,1
2011-02-08 05:00:00+00:00,109358.80752806217,98285.02132467777,1
2011-02-09 05:00:00+00:00,109325.1406093076,98285.02132467777,1
2011-02-10 05:00:00+00:00,109324.06657938511,98285.02132467777,1
2011-02-11 05:00:00+00:00,109468.40189890415,98285.02132467777,1
2011-02-14 05:00:00+00:00,109533.76645235569,98285.02132467777,1
2011-02-15 05:00:00+00:00,109462.13443235905,98285.02132467777,1
2011-02-16 05:00:00+00:00,109463.38930086643,98285.02132467777,1
2011-02-17 05:00:00+00:00,109482.01361231357,98285.02132467777,1
2011-02-18 05:00:00+00:00,109568.3286252454,98285.02132467777,1
2011-02-22 05:00:00+00:00,109212.50223688633,98285.02132467777,1
2011-02-23 05:00:00+00:00,109232.37797884495,98285.02132467777,1
2011-02-24 05:00:00+00:00,109187.61045889408,98285.02132467777,1
2011-02-25 05:00:00+00:00,109209.45823530704,98285.02132467777,1
2011-02-28 05:00:00+00:00,109269.6279769376,98285.02132467777,1
2011-03-01 05:00:00+00:00,109043.27376417667,98285.02132467777,1
2011-03-02 05:00:00+00:00,109043.81077913792,98285.02132467777,1
2011-03-03 05:00:00+00:00,109200.86187033207,98285.02132467777,1
2011-03-04 05:00:00+00:00,109040.76608995945,98285.02132467777,1
2011-03-07 05:00:00+00:00,108880.31275801212,98285.02132467777,1
2011-03-08 05:00:00+00:00,108891.95312456638,98285.02132467777,1
2011-03-09 05:00:00+00:00,108882.2834172681,98285.02132467777,1
2011-03-10 05:00:00+00:00,108674.90062552197,108674.90062552197,0
2011-03-11 05:00:00+00:00,108674.90062552197,108674.90062552197,0
2011-03-14 04:00:00+00:00,108674.90062552197,108674.90062552197,0
2011-03-15 04:00:00+00:00,108674.90062552197,108674.90062552197,0
2011-03-16 04:00:00+00:00,108674.90062552197,108674.90062552197,0
2011-03-17 04:00:00+00:00,108674.90062552197,108674.90062552197,0
2011-03-18 04:00:00+00:00,108674.90062552197,108674.90062552197,0
2011-03-21 04:00:00+00:00,130386.25463705762,130386.25463705762,2
2011-03-22 04:00:00+00:00,130310.01250010236,130386.25463705762,2
2011-03-23 04:00:00+00:00,143297.38685637218,143400.42439108592,3
2011-03-24 04:00:00+00:00,146334.38955466833,146667.58139007178,3
2011-03-25 04:00:00+00:00,146655.68015427023,146757.44861168295,3
2011-03-28 04:00:00+00:00,146890.9087309304,146757.44861168295,3
2011-03-29 04:00:00+00:00,146708.59251255423,146757.44861168295,3
2011-03-30 04:00:00+00:00,146742.28951401144,146757.44861168295,3
2011-03-31 04:00:00+00:00,146766.75777096182,146757.44861168295,3
2011-04-01 04:00:00+00:00,135950.9224491383,135630.00010016217,2
2011-04-04 04:00:00+00:00,136055.44452860608,135630.00010016217,2
2011-04-05 04:00:00+00:00,122907.97131462477,122381.76300449751,1
2011-04-06 04:00:00+00:00,122943.33096809767,122381.76300449751,1
2011-04-07 04:00:00+00:00,122941.66827602766,122381.76300449751,1
2011-04-08 04:00:00+00:00,123067.29213543318,122381.76300449751,1
2011-04-11 04:00:00+00:00,123244.50309963606,122381.76300449751,1
2011-04-12 04:00:00+00:00,123177.9358932533,122381.76300449751,1
2011-04-13 04:00:00+00:00,123022.77643223188,122381.76300449751,1
2011-04-14 04:00:00+00:00,123177.10388584516,122381.76300449751,1
2011-04-15 04:00:00+00:00,123383.43246384047,122381.76300449751,1
2011-04-18 04:00:00+00:00,121141.3252742936,121141.3252742936,1
2011-04-19 04:00:00+00:00,120918.00122434396,121141.3252742936,1
2011-04-20 04:00:00+00:00,120634.08262939914,120634.08262939914,1
2011-04-21 04:00:00+00:00,108350.23935138274,108350.23935138274,0
2011-04-25 04:00:00+00:00,108350.23935138274,108350.23935138274,0
2011-04-26 04:00:00+00:00,108350.23935138274,108350.23935138274,0
2011-04-27 04:00:00+00:00,108350.23935138274,108350.23935138274,0
2011-04-28 04:00:00+00:00,108350.23935138274,108350.23935138274,0
2011-04-29 04:00:00+00:00,119174.96017753173,119174.96017753173,1
2011-05-02 04:00:00+00:00,119285.17696963836,119174.96017753173,1
2011-05-03 04:00:00+00:00,119378.08623515654,107246.76499568511,2
2011-05-04 04:00:00+00:00,119251.41437827636,107246.76499568511,2
2011-05-05 04:00:00+00:00,119287.99956618834,107246.76499568511,2
2011-05-06 04:00:00+00:00,119686.48872481872,107246.76499568511,2
2011-05-09 04:00:00+00:00,119912.11089002181,107246.76499568511,2
2011-05-10 04:00:00+00:00,119832.07598601867,107246.76499568511,2
2011-05-11 04:00:00+00:00,120032.65221129943,107246.76499568511,2
2011-05-12 04:00:00+00:00,120402.45465900259,120222.40734054403,1
2011-05-13 04:00:00+00:00,120511.87623836355,120222.40734054403,1
2011-05-16 04:00:00+00:00,109897.04440142556,109897.04440142556,0
2011-05-17 04:00:00+00:00,109897.04440142556,109897.04440142556,0
2011-05-18 04:00:00+00:00,120885.15785624429,120885.15785624429,1
2011-05-19 04:00:00+00:00,120863.81839587136,120885.15785624429,1
2011-05-20 04:00:00+00:00,121035.48914744302,120885.15785624429,1
2011-05-23 04:00:00+00:00,110192.54322554864,110192.54322554864,0
2011-05-24 04:00:00+00:00,110192.54322554864,110192.54322554864,0
2011-05-25 04:00:00+00:00,121201.96256186761,121201.96256186761,1
2011-05-26 04:00:00+00:00,121260.15405204095,121201.96256186761,1
2011-05-27 04:00:00+00:00,133307.01348616875,133327.6091988305,2
2011-05-31 04:00:00+00:00,121979.56694238087,122102.00079171559,1
2011-06-01 04:00:00+00:00,122263.61342446705,122102.00079171559,1
2011-06-02 04:00:00+00:00,122366.45364968678,122102.00079171559,1
2011-06-03 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-06 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-07 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-08 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-09 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-10 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-13 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-14 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-15 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-16 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-17 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-20 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-21 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-22 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-23 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-24 04:00:00+00:00,110333.85361170133,110333.85361170133,0
2011-06-27 04:00:00+00:00,121357.612130874,121357.612130874,1
2011-06-28 04:00:00+00:00,133376.80396532378,133483.70591615996,2
2011-06-29 04:00:00+00:00,133321.01714681945,133483.70591615996,2
2011-06-30 04:00:00+00:00,134274.70357043375,134395.2147751533,2
2011-07-01 04:00:00+00:00,122984.79645375525,122984.79645375525,1
2011-07-05 04:00:00+00:00,123209.28207321082,122984.79645375525,1
2011-07-06 04:00:00+00:00,123383.87863628184,122984.79645375525,1
2011-07-07 04:00:00+00:00,123333.99174193655,122984.79645375525,1
2011-07-08 04:00:00+00:00,123583.41648448621,122984.79645375525,1
2011-07-11 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-12 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-13 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-14 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-15 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-18 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-19 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-20 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-21 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-22 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-25 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-26 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-27 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-28 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-07-29 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-01 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-02 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-03 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-04 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-05 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-08 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-09 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-10 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-11 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-12 04:00:00+00:00,110630.06480272589,110630.06480272589,0
2011-08-15 04:00:00+00:00,121684.54835947332,121684.54835947332,1
2011-08-16 04:00:00+00:00,121684.54728945074,121684.54835947332,1
2011-08-17 04:00:00+00:00,121728.16033991156,121684.54835947332,1
2011-08-18 04:00:00+00:00,121981.08157785711,121684.54835947332,1
2011-08-19 04:00:00+00:00,122251.44525392828,121684.54835947332,1
2011-08-22 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-08-23 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-08-24 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-08-25 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-08-26 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-08-29 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-08-30 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-08-31 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-01 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-02 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-06 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-07 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-08 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-09 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-12 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-13 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-14 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-15 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-16 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-19 04:00:00+00:00,111271.40923345483,111271.40923345483,0
2011-09-20 04:00:00+00:00,111271.40923345483,100144.43137920297,1
2011-09-21 04:00:00+00:00,111060.18525970377,100144.43137920297,1
2011-09-22 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-09-23 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-09-26 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-09-27 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-09-28 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-09-29 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-09-30 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-10-03 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-10-04 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-10-05 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-10-06 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-10-07 04:00:00+00:00,110769.16685407519,110769.16685407519,0
2011-10-10 04:00:00+00:00,121835.2859460628,121835.2859460628,1
2011-10-11 04:00:00+00:00,122662.85015260676,122662.85015260676,1
2011-10-12 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-13 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-14 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-17 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-18 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-19 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-20 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-21 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-24 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-25 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-26 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-27 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-28 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-10-31 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-11-01 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-11-02 04:00:00+00:00,110233.93748694815,110233.93748694815,0
2011-11-03 04:00:00+00:00,121246.18516379752,121246.18516379752,1
2011-11-04 04:00:00+00:00,121362.4089568273,121246.18516379752,1
2011-11-07 05:00:00+00:00,121134.11185676017,121246.18516379752,1
2011-11-08 05:00:00+00:00,110061.06906794156,110061.06906794156,0
2011-11-09 05:00:00+00:00,121058.53561304654,121058.53561304654,1
2011-11-10 05:00:00+00:00,121024.95555780972,121058.53561304654,1
2011-11-11 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-14 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-15 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-16 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-17 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-18 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-21 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-22 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-23 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-25 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-28 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-29 05:00:00+00:00,109837.34502982003,109837.34502982003,0
2011-11-30 05:00:00+00:00,120818.49549483163,120818.49549483163,1
2011-12-01 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-02 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-05 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-06 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-07 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-08 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-09 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-12 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-13 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-14 05:00:00+00:00,109682.53304797581,109682.53304797581,0
2011-12-15 05:00:00+00:00,109682.53304797581,98732.79261523655,1
2011-12-16 05:00:00+00:00,109913.86116170163,109913.86116170163,0
2011-12-19 05:00:00+00:00,109913.86116170163,98936.98476361508,1
2011-12-20 05:00:00+00:00,110128.83890103574,98936.98476361508,1
2011-12-21 05:00:00+00:00,110189.03455709972,110189.03455709972,0
2011-12-22 05:00:00+00:00,110189.03455709972,110189.03455709972,0
2011-12-23 05:00:00+00:00,110189.03455709972,110189.03455709972,0
2011-12-27 05:00:00+00:00,110189.03455709972,110189.03455709972,0
2011-12-28 05:00:00+00:00,110189.03455709972,110189.03455709972,0
2011-12-29 05:00:00+00:00,110189.03455709972,110189.03455709972,0
2011-12-30 05:00:00+00:00,110189.03455709972,110189.03455709972,0
2012-01-03 05:00:00+00:00,110189.03455709972,110189.03455709972,0
2012-01-04 05:00:00+00:00,121207.70480227031,121207.70480227031,1
2012-01-05 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-06 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-09 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-10 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-11 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-12 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-13 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-17 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-18 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-19 05:00:00+00:00,110013.06690121995,110013.06690121995,0
2012-01-20 05:00:00+00:00,110013.06690121995,99021.30272580491,1
2012-01-23 05:00:00+00:00,110199.01106168138,99021.30272580491,1
2012-01-24 05:00:00+00:00,110015.94258786546,99021.30272580491,1
2012-01-25 05:00:00+00:00,110302.57036106447,110302.57036106447,0
2012-01-26 05:00:00+00:00,110302.57036106447,110302.57036106447,0
2012-01-27 05:00:00+00:00,110302.57036106447,110302.57036106447,0
2012-01-30 05:00:00+00:00,110302.57036106447,110302.57036106447,0
2012-01-31 05:00:00+00:00,110302.57036106447,110302.57036106447,0
2012-02-01 05:00:00+00:00,110302.57036106447,110302.57036106447,0
2012-02-02 05:00:00+00:00,110302.57036106447,110302.57036106447,0
2012-02-03 05:00:00+00:00,121322.15009586672,121322.15009586672,1
2012-02-06 05:00:00+00:00,121086.35785953859,121322.15009586672,1
2012-02-07 05:00:00+00:00,121129.22930424074,121322.15009586672,1
2012-02-08 05:00:00+00:00,121072.31405918459,121322.15009586672,1
2012-02-09 05:00:00+00:00,121042.56189243654,121322.15009586672,1
2012-02-10 05:00:00+00:00,121145.12073032717,121322.15009586672,1
2012-02-13 05:00:00+00:00,121028.88775913576,121322.15009586672,1
2012-02-14 05:00:00+00:00,121073.97720615724,121322.15009586672,1
2012-02-15 05:00:00+00:00,121151.58742039064,121322.15009586672,1
2012-02-16 05:00:00+00:00,121133.84978763918,121322.15009586672,1
2012-02-17 05:00:00+00:00,121168.58997623781,109208.78143318156,2
2012-02-21 05:00:00+00:00,110012.48760553717,97837.98261570453,1
2012-02-22 05:00:00+00:00,109928.42366516113,97837.98261570453,1
2012-02-23 05:00:00+00:00,109997.20451744914,97837.98261570453,1
2012-02-24 05:00:00+00:00,109905.49307083606,97837.98261570453,1
2012-02-27 05:00:00+00:00,109605.6221560053,109605.6221560053,0
2012-02-28 05:00:00+00:00,109605.6221560053,109605.6221560053,0
2012-02-29 05:00:00+00:00,109605.6221560053,109605.6221560053,0
2012-03-01 05:00:00+00:00,109605.6221560053,109605.6221560053,0
2012-03-02 05:00:00+00:00,109605.6221560053,109605.6221560053,0
2012-03-05 05:00:00+00:00,109605.6221560053,109605.6221560053,0
2012-03-06 05:00:00+00:00,109605.6221560053,98658.62645898381,1
2012-03-07 05:00:00+00:00,109702.74495873967,98658.62645898381,1
2012-03-08 05:00:00+00:00,109761.70949731389,98658.62645898381,1
2012-03-09 05:00:00+00:00,109754.771554809,98658.62645898381,1
2012-03-12 04:00:00+00:00,109772.11683068791,98658.62645898381,1
2012-03-13 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-14 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-15 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-16 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-19 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-20 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-21 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-22 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-23 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-26 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-27 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-28 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-29 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-03-30 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-04-02 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-04-03 04:00:00+00:00,109910.85804749948,109910.85804749948,0
2012-04-04 04:00:00+00:00,109910.85804749948,98931.14435578806,1
2012-04-05 04:00:00+00:00,109861.93581391794,98931.14435578806,1
2012-04-09 04:00:00+00:00,109748.88691866651,109748.88691866651,0
2012-04-10 04:00:00+00:00,109748.88691866651,109748.88691866651,0
2012-04-11 04:00:00+00:00,109748.88691866651,109748.88691866651,0
2012-04-12 04:00:00+00:00,120714.50233996168,120714.50233996168,1
2012-04-13 04:00:00+00:00,120774.67297137037,120714.50233996168,1
2012-04-16 04:00:00+00:00,120679.10649073377,120714.50233996168,1
2012-04-17 04:00:00+00:00,120551.68280375257,120714.50233996168,1
2012-04-18 04:00:00+00:00,120657.86949503675,120714.50233996168,1
2012-04-19 04:00:00+00:00,120703.8846985127,120714.50233996168,1
2012-04-20 04:00:00+00:00,109477.06349792912,109477.06349792912,0
2012-04-23 04:00:00+00:00,109477.06349792912,98538.39351501896,1
2012-04-24 04:00:00+00:00,109408.95458069279,98538.39351501896,1
2012-04-25 04:00:00+00:00,109504.31069031193,98538.39351501896,1
2012-04-26 04:00:00+00:00,120418.90331879094,109483.63470306828,2
2012-04-27 04:00:00+00:00,120383.34326019719,109483.63470306828,2
2012-04-30 04:00:00+00:00,120577.11455383732,109483.63470306828,2
2012-05-01 04:00:00+00:00,120581.17238464787,109483.63470306828,2
2012-05-02 04:00:00+00:00,120459.32897034123,109483.63470306828,2
2012-05-03 04:00:00+00:00,120378.83984985783,109483.63470306828,2
2012-05-04 04:00:00+00:00,120506.85070554873,108162.08072797915,2
2012-05-07 04:00:00+00:00,120190.70140592715,108162.08072797915,2
2012-05-08 04:00:00+00:00,120039.34259550234,108162.08072797915,2
2012-05-09 04:00:00+00:00,120204.91708891054,108162.08072797915,2
2012-05-10 04:00:00+00:00,120116.95390073916,108162.08072797915,2
2012-05-11 04:00:00+00:00,120429.77151624819,108162.08072797915,2
2012-05-14 04:00:00+00:00,120265.47869245669,108162.08072797915,2
2012-05-15 04:00:00+00:00,120033.62464658877,108162.08072797915,2
2012-05-16 04:00:00+00:00,108693.46184801836,97020.47356676836,1
2012-05-17 04:00:00+00:00,108623.18766283769,97020.47356676836,1
2012-05-18 04:00:00+00:00,108510.86089734519,108510.86089734519,0
2012-05-21 04:00:00+00:00,119351.55499677146,119351.55499677146,1
2012-05-22 04:00:00+00:00,120212.39389041314,120212.39389041314,1
2012-05-23 04:00:00+00:00,119921.38763049492,120212.39389041314,1
2012-05-24 04:00:00+00:00,119930.53385187764,119930.53385187764,1
2012-05-25 04:00:00+00:00,119994.78291918416,119930.53385187764,1
2012-05-29 04:00:00+00:00,119783.17026545186,119930.53385187764,1
2012-05-30 04:00:00+00:00,107696.81651304245,107696.81651304245,0
2012-05-31 04:00:00+00:00,107696.81651304245,107696.81651304245,0
2012-06-01 04:00:00+00:00,107696.81651304245,107696.81651304245,0
2012-06-04 04:00:00+00:00,107696.81651304245,107696.81651304245,0
2012-06-05 04:00:00+00:00,107696.81651304245,107696.81651304245,0
2012-06-06 04:00:00+00:00,118456.40480421066,118456.40480421066,1
2012-06-07 04:00:00+00:00,118500.39406202316,118456.40480421066,1
2012-06-08 04:00:00+00:00,118346.426372509,118456.40480421066,1
2012-06-11 04:00:00+00:00,118621.36892698288,118456.40480421066,1
2012-06-12 04:00:00+00:00,118478.39855192184,118456.40480421066,1
2012-06-13 04:00:00+00:00,118537.05442045211,118456.40480421066,1
2012-06-14 04:00:00+00:00,118460.06969449997,118456.40480421066,1
2012-06-15 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-18 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-19 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-20 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-21 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-22 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-25 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-26 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-27 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-28 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-06-29 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-07-02 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-07-03 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-07-05 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-07-06 04:00:00+00:00,107467.20274677075,107467.20274677075,0
2012-07-09 04:00:00+00:00,107467.20274677075,96720.51420315303,1
2012-07-10 04:00:00+00:00,107158.67972261671,107158.67972261671,0
2012-07-11 04:00:00+00:00,107158.67972261671,96445.33479768995,1
2012-07-12 04:00:00+00:00,107060.66481287245,96445.33479768995,1
2012-07-13 04:00:00+00:00,107168.25227052931,96445.33479768995,1
2012-07-16 04:00:00+00:00,107202.63769228224,96445.33479768995,1
2012-07-17 04:00:00+00:00,107203.16524202589,96445.33479768995,1
2012-07-18 04:00:00+00:00,107191.11388666395,96445.33479768995,1
2012-07-19 04:00:00+00:00,107333.97616083387,96445.33479768995,1
2012-07-20 04:00:00+00:00,107156.37225610975,96445.33479768995,1
2012-07-23 04:00:00+00:00,106898.94869982458,96196.23818575598,1
2012-07-24 04:00:00+00:00,106847.37282168127,96196.23818575598,1
2012-07-25 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-07-26 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-07-27 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-07-30 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-07-31 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-01 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-02 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-03 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-06 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-07 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-08 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-09 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-10 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-13 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-14 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-15 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-16 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-17 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-20 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-21 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-22 04:00:00+00:00,106649.85208789061,106649.85208789061,0
2012-08-23 04:00:00+00:00,106649.85208789061,85325.90714851569,2
2012-08-24 04:00:00+00:00,106971.65706340026,85325.90714851569,2
2012-08-27 04:00:00+00:00,106926.23390894901,96231.58400368463,1
2012-08-28 04:00:00+00:00,106881.51642706763,96231.58400368463,1
2012-08-29 04:00:00+00:00,106903.87855958712,96231.58400368463,1
2012-08-30 04:00:00+00:00,106731.86657218175,96051.62577132421,1
